%FE,emulsion_temp,emulsion_pr,rod_quench_cw_exit,casting_wheel_rpm,rod_quench_cw_entry,rm_motor_cooling_water_pressure ,rolling_mill_amp,cool_water_flow,cooling_water_pressure,cooling_water_temp,rolling_mill_rpm,Grade_encoded,UTS,elongation,Conductivity,Grade
0.14,59.67814636,2.56549263,10.7030945,2.048400879,267.2955197,0.695579529,357.5292969,187.6370239,3.945049293085695,39.36254374524511,855.5537137672499,2,9.2,14.0,62.0,WE10
0.15,59.93841553,2.548118591,10.68239975,2.047997952,268.0645632,0.706861496,315.9790039,187.7584839,4.45,34.71962670712472,886.5489954375658,2,10.4,13.2,62.0,WE10
0.15,59.93841553,2.548118591,10.68239975,2.047997952,268.0645632,0.706861496,315.9790039,187.7584839,3.688331249377627,37.20703072040104,825.1890776878047,2,10.3,14.0,62.0,WE10
0.14,60.01142883,2.515512466,10.62813564,2.056658983,267.7517578,0.6615448,355.1074219,187.6729736,4.19962877663837,37.100604658275365,850.0049588538458,2,9.3,14.8,62.0,WE10
0.14,60.42408752,2.542629242,10.65401202,2.053234816,267.8036377,0.667615891,363.8110352,187.6149902,4.427142332510683,35.244865451019386,756.938387134539,2,9.6,14.4,62.0,WE10
0.15,60.42480469,2.519798279,10.46623342,2.053234816,272.2490348,0.679786682,341.7871094,187.0814209,3.6729945812028895,37.31670239286448,806.4508150940745,2,10.1,14.0,61.8,WE10
0.15,60.42480469,2.519798279,10.46623342,2.053234816,272.2490348,0.679786682,341.7871094,187.0814209,4.45,36.00113918849073,810.6602385180498,2,9.6,16.0,61.8,WE10
0.14,60.42480469,2.519798279,10.46623342,2.053234816,272.2490348,0.679786682,341.7871094,187.0814209,4.127722822867734,38.640650167874654,862.0978721989742,2,9.2,15.2,62.0,WE10
0.14,60.36381531,2.541097641,10.56099692,2.038934231,267.6881795,0.71075058,336.4135742,187.2479248,3.530923156189917,38.39887041279445,744.0497873648387,2,9.2,14.4,62.0,WE10
0.14,60.39767456,2.566894531,10.59672795,2.062701464,267.435392,0.712612152,322.3364258,187.1864624,3.892273822194579,39.07169018224022,933.87,2,9.1,13.6,62.0,WE10
0.15,60.39767456,2.566894531,10.59672795,2.062701464,267.435392,0.712612152,322.3364258,187.1864624,4.295773928572168,38.659639701856136,758.0808095409758,2,9.8,15.2,62.0,WE10
0.15,60.39767456,2.566894531,10.59672795,2.062701464,267.435392,0.712612152,322.3364258,187.1864624,4.268376534293988,39.97488879224657,811.9360793170044,2,9.7,15.2,62.0,WE10
0.15,60.46057129,2.516521454,10.57037473,2.053234816,266.9226964,0.700767517,335.5053711,187.1185303,4.351010832843895,35.82147004540082,818.8064333265337,2,10.1,15.2,61.7,WE10
0.14,60.46057129,2.516521454,10.57037473,2.053234816,266.9226964,0.700767517,335.5053711,187.1185303,3.770606949625434,36.1295057391353,815.6827227343714,2,9.2,13.2,62.0,WE10
0.14,60.34912109,2.551990509,10.58172346,2.058874607,267.8901043,0.647075653,347.9174805,187.1671143,3.9411279970464665,36.031703178439535,795.8494735059112,2,9.8,12.4,62.0,WE10
0.15,60.34912109,2.551990509,10.58172346,2.058874607,267.8901043,0.647075653,347.9174805,187.1671143,3.874918204112341,39.85640809694551,881.1701635397101,2,9.4,15.2,61.7,WE10
0.14,60.29559326,2.518850327,10.52447117,2.046588182,266.7314527,0.716665268,385.1538086,186.9943237,3.654116357069606,35.48523134726676,865.8596979999096,2,9.7,11.2,62.0,WE10
0.14,60.29559326,2.518850327,10.52447117,2.046588182,266.7314527,0.716665268,385.1538086,186.9943237,3.561680361177641,37.80486354378937,792.517594293732,2,10.2,13.3,62.0,WE10
0.15,60.30070496,2.528558731,10.48454398,2.053436279,267.0488358,0.7150383,403.7719727,187.0205688,3.6587178474271633,40.93033578174462,835.8871959781646,2,10.2,17.8,62.0,WE10
0.15,60.30070496,2.528558731,10.48454398,2.053436279,267.0488358,0.7150383,403.7719727,187.0205688,3.3840739150929435,39.95120668203903,829.3866753714649,2,10.1,15.8,62.0,WE10
0.15,60.13371277,2.535003662,10.45850865,2.045178175,267.872811,0.664600372,380.3100586,187.0421753,4.227395795790407,38.98323392716391,792.1082871997977,2,10.5,15.2,61.9,WE10
0.14,60.13371277,2.535003662,10.45850865,2.045178175,267.872811,0.664600372,380.3100586,187.0421753,3.6385094073190745,40.43521227184454,802.6767289481238,2,10.3,12.5,62.0,WE10
0.15,60.13371277,2.535003662,10.45850865,2.045178175,267.872811,0.664600372,380.3100586,187.0421753,3.520460711587581,37.24499370687219,793.276600080546,2,10.4,14.4,62.0,WE10
0.14,60.13371277,2.535003662,10.45850865,2.045178175,267.872811,0.664600372,380.3100586,187.0421753,3.6184059956096952,35.361077167291306,847.4063053950704,2,10.4,12.9,62.0,WE10
0.15,60.48727417,2.520137787,10.49395357,2.075994968,268.1342451,0.677558899,382.7319336,187.2904663,3.825682684109703,35.74072254402018,896.6799605582994,2,10.3,12.7,62.0,WE10
0.14,60.40275574,2.527330399,10.41505286,2.078210354,270.0217586,0.683574677,306.8212891,187.2539063,3.978408571874596,36.849614447309,814.8446129216065,2,10.0,14.4,62.0,WE10
0.14,60.40275574,2.527330399,10.41505286,2.078210354,270.0217586,0.683574677,306.8212891,187.2539063,3.912782003229773,35.562228666846465,751.8771154214401,2,10.3,16.3,62.0,WE10
0.14,60.3838501,2.514533997,10.31291427,2.068945408,271.7185372,0.727588654,363.659668,186.9692383,3.446108189978686,39.54242643755289,912.86121724568,2,9.9,14.0,62.0,WE10
0.14,60.34803772,2.49502182,10.5035539,2.078411818,266.270637,0.678466797,370.0170898,186.8971558,3.949156945879668,38.42543927629328,843.1504379569908,2,9.9,16.3,62.0,WE10
0.15,60.34803772,2.49502182,10.5035539,2.078411818,266.270637,0.678466797,370.0170898,186.8971558,3.248748845567708,37.39573226086015,861.9942302747532,2,10.1,15.8,62.0,WE10
0.15,60.41801453,2.516235352,10.49245948,2.076599121,267.1307247,0.734973907,377.5854492,186.9580688,4.45,36.25273009352684,887.1662196529508,2,9.8,15.0,62.0,WE10
0.15,60.41801453,2.516235352,10.49245948,2.076599121,267.1307247,0.734973907,377.5854492,186.9580688,3.926038138242284,39.19669230084188,786.3293217193332,2,10.3,15.0,62.0,WE10
0.14,60.35163879,2.503261566,10.51003889,2.071362257,267.8117758,0.712142944,342.5439453,187.0046387,3.658583272375971,38.138297330097394,810.488398970367,2,9.6,18.2,62.0,WE10
0.14,60.33732605,2.520120621,10.43867221,2.078009129,266.553942,0.675157547,327.2558594,186.8291626,3.9713999265999873,38.12013697655328,845.9633940251098,2,9.4,19.6,62.0,WE10
0.15,60.25524902,2.468479156,10.47246409,2.067736864,266.3387929,0.685815811,305.6860352,186.81427,3.1924849436800646,41.38509501110809,763.8721699373901,2,10.4,13.0,62.0,WE10
0.15,60.25524902,2.468479156,10.47246409,2.067736864,266.3387929,0.685815811,305.6860352,186.81427,4.200334900118464,35.586775938811485,875.9657485630189,2,9.5,16.9,62.0,WE10
0.15,60.20150757,2.508018494,10.54456192,2.017181396,269.6870823,0.714448929,366.6870117,187.5169678,3.8736455483045766,39.44037394670414,923.8948246354462,2,9.7,19.4,62.0,WE10
0.15,60.20150757,2.508018494,10.54456192,2.017181396,269.6870823,0.714448929,366.6870117,187.5169678,3.398540724485053,37.94032667397767,806.8430626043347,2,9.2,18.1,62.0,WE10
0.15,60.15190125,2.488716125,10.55953462,2.020001173,267.4715045,0.726701736,363.1298828,187.1987915,4.245235757025518,38.587689486154346,844.56148682596,2,9.1,19.0,62.0,WE10
0.14,60.15190125,2.488716125,10.55953462,2.020001173,267.4715045,0.726701736,363.1298828,187.1987915,4.090962893761351,40.50121462878329,863.6267847796076,2,10.3,16.5,62.0,WE10
0.15,60.15190125,2.488716125,10.55953462,2.020001173,267.4715045,0.726701736,363.1298828,187.1987915,4.10633619956378,36.123921570171774,751.2892760595458,2,9.2,20.2,62.0,WE10
0.14,60.15190125,2.488716125,10.55953462,2.020001173,267.4715045,0.726701736,363.1298828,187.1987915,3.5819564882073807,39.96051204885229,766.9045241193226,2,10.0,17.6,62.0,WE10
0.15,60.49397278,2.515239716,10.541987,2.012145996,267.7451457,0.696973801,337.2460938,187.0549927,3.976353220209169,40.80187554215015,753.7713935748419,2,9.8,16.3,62.0,WE10
0.14,60.49397278,2.515239716,10.541987,2.012145996,267.7451457,0.696973801,337.2460938,187.0549927,4.184703194438379,37.0687293593061,715.7881316746797,2,10.1,16.7,62.0,WE10
0.15,60.26016235,2.510112762,10.49452578,2.015570164,268.5467413,0.72041893,315.6762695,187.0112305,4.242613844624645,38.59267041687588,810.0454630572867,2,9.8,15.6,62.0,WE10
0.14,60.40016174,2.505765915,10.51178729,2.019195557,267.5737385,0.693784714,344.8144531,186.9328613,4.11714407535684,34.27809320144027,841.3402585172404,2,10.1,15.9,62.0,WE10
0.15,60.40016174,2.505765915,10.51178729,2.019195557,267.5737385,0.693784714,344.8144531,186.9328613,3.8970979889360353,39.44429636225077,784.34023284208,2,9.7,14.6,62.0,WE10
0.14,60.40016174,2.505765915,10.51178729,2.019195557,267.5737385,0.693784714,344.8144531,186.9328613,3.5891340452267544,35.17743503828753,816.3941620448024,2,9.8,15.9,61.9,WE10
0.15,60.5055542,2.50736618,10.49986636,2.013757229,267.1993893,0.692735672,344.9658203,186.8483276,4.45,39.439197002490125,800.0425786446415,2,9.9,19.2,62.0,WE10
0.14,60.44273376,2.497470856,10.50953026,2.02382803,267.5976439,0.682657242,338.3056641,186.8173828,4.0611710218759,36.05573594027267,750.709415971507,2,9.7,18.6,62.0,WE10
0.14,60.44273376,2.497470856,10.50953026,2.02382803,267.5976439,0.682657242,338.3056641,186.8173828,4.233287128657088,36.684100984261306,814.1806219934297,2,9.8,14.7,61.9,WE10
0.14,60.44273376,2.497470856,10.50953026,2.02382803,267.5976439,0.682657242,338.3056641,186.8173828,3.8124949640474406,40.81275652746254,823.6942910229028,2,9.9,15.9,62.0,WE10
0.14,60.42700195,2.473669052,10.53807693,2.01436162,267.6749552,0.693822861,355.637207,186.8000488,4.36951139101214,39.71792096653655,677.8610073614853,2,9.7,15.8,62.0,WE10
0.14,60.44862366,2.499696732,10.54894883,2.012548923,268.1912113,0.690841675,386.2890625,186.8864136,3.3323621450195517,38.14367034376063,878.1124638788582,2,10.0,15.4,62.0,WE10
0.14,60.08647156,2.492078781,10.48759574,2.019195557,266.999499,0.701089859,364.4921875,186.6589966,4.175848170258284,36.30779699018814,853.1358464652393,2,10.1,17.2,62.0,WE10
0.14,60.08647156,2.492078781,10.48759574,2.019195557,266.999499,0.701089859,364.4921875,186.6589966,3.793417918464419,39.75826428403569,805.546352153158,2,10.0,15.5,62.0,WE10
0.14,60.08647156,2.492078781,10.48759574,2.019195557,266.999499,0.701089859,364.4921875,186.6589966,3.6039095499236473,42.08549409125678,731.2963674821177,2,9.7,14.5,62.0,WE10
0.14,60.08647156,2.492078781,10.48759574,2.019195557,266.999499,0.701089859,364.4921875,186.6589966,4.197229605207807,35.27613550220602,736.304771466607,2,10.2,13.0,62.0,WE10
0.14,59.93585205,2.492078781,10.3477234,2.012750149,270.0878801,0.693029404,353.3666992,186.7258911,3.4498633479966383,39.25581253092836,832.8081154950579,2,9.9,14.2,62.0,WE10
0.14,59.93585205,2.492078781,10.3477234,2.012750149,270.0878801,0.693029404,353.3666992,186.7258911,3.922463460663766,36.662940228678856,854.3004461130333,2,10.0,18.1,62.0,WE10
0.14,59.86799622,2.533716202,10.51480726,2.01335454,265.0804506,0.704490662,326.1206055,186.7214966,3.881716858188317,36.03938286398492,742.8043878994347,2,11.0,11.9,61.9,WE10
0.14,59.87519836,2.486467361,10.54147838,2.008520603,266.8240228,0.694177628,344.284668,186.6625977,3.841642028951985,39.36356082081681,797.6833473173571,2,11.0,11.5,61.9,WE10
0.14,59.85205078,2.462757111,10.50924416,2.019195557,265.6155258,0.705781937,323.0932617,186.6091309,3.85602335599729,37.88097316741652,785.932630757277,2,10.1,18.2,61.9,WE10
0.14,59.8321991,2.534770966,10.49280916,2.022216797,266.8657302,0.667053223,327.331543,186.5606079,3.893214275886797,35.31577493478143,832.6100726406189,2,10.2,17.0,61.9,WE10
0.14,59.82516479,2.505550385,10.48905804,2.010937452,266.3240428,0.676553726,338.3056641,186.6935425,4.415022834149057,34.39501757770524,756.9402254393635,2,10.5,13.5,62.0,WE10
0.14,59.82516479,2.505550385,10.48905804,2.010937452,266.3240428,0.676553726,338.3056641,186.6935425,3.744489476126632,37.525866658434175,817.831663659669,2,10.5,13.5,62.0,WE10
0.14,59.81729126,2.480863571,10.41629264,2.013958693,264.1796727,0.669589996,355.5615234,185.5777588,4.048712001779939,37.38476332869425,718.3513229964406,2,10.1,14.2,62.0,WE10
0.14,59.81729126,2.480863571,10.41629264,2.013958693,264.1796727,0.669589996,355.5615234,185.5777588,4.076992971723702,37.90187429146022,790.1417258290121,2,10.8,15.0,62.0,WE10
0.14,60.22793579,2.455554962,10.40125636,1.921911597,266.4410269,0.702936172,393.8574219,186.2165527,4.312207160448864,38.20822705674475,907.107210667242,2,10.7,13.4,62.0,WE10
0.14,60.22793579,2.455554962,10.40125636,1.921911597,266.4410269,0.702936172,393.8574219,186.2165527,3.9974245462376303,37.695856393186254,776.3567311313946,2,10.7,16.2,62.0,WE10
0.14,60.30325317,2.493814468,10.3342448,1.920703173,266.1460234,0.727890015,378.190918,186.069519,4.250647292280621,37.26806122454384,818.8684402612763,2,10.5,15.0,62.0,WE10
0.14,60.22148132,2.403400421,10.3544945,1.921105981,265.5275334,0.69553566,342.5439453,185.8711548,3.69935260334468,39.68996190460925,735.603712433046,2,10.6,15.5,62.0,WE10
0.14,60.40968323,2.444904327,10.31256459,1.919696093,265.4705672,0.6833992,382.65625,185.8520508,4.089382699102403,34.83134035520895,917.9631172952428,2,10.0,16.4,62.0,WE10
0.14,60.27697754,2.415044785,10.34025295,1.924530029,264.9009054,0.673768997,355.1074219,185.7835693,4.04976246500358,41.207705958699975,839.2033490762161,2,10.0,16.3,62.0,WE10
0.14,60.25305176,2.436420441,10.32871348,1.925335646,264.2208715,0.684083939,336.7919922,185.2106934,4.339623443413837,38.564627010741646,827.2623895655505,2,10.2,14.9,62.0,WE10
0.14,60.25305176,2.436420441,10.32871348,1.925335646,264.2208715,0.684083939,336.7919922,185.2106934,4.310798585388992,38.55586135345061,814.1517176890409,2,10.1,16.7,62.0,WE10
0.14,60.28746033,2.484844208,10.30534845,1.923925757,263.4742076,0.678890228,344.8144531,184.9543457,4.45,37.157442269478615,810.7922526151823,2,10.0,20.5,62.0,WE10
0.14,60.28746033,2.484844208,10.30534845,1.923925757,263.4742076,0.678890228,344.8144531,184.9543457,3.547883571124973,38.805153530845686,756.3507388823043,2,10.2,16.4,62.0,WE10
0.14,60.1839447,2.405797958,10.4090765,1.912445068,267.4496336,0.695919037,356.5454102,186.6079102,3.616224565131084,40.19904607402688,720.2929175521466,2,10.1,17.2,62.0,WE10
0.14,60.1839447,2.405797958,10.4090765,1.912445068,267.4496336,0.695919037,356.5454102,186.6079102,4.18267543560666,39.182269496107786,812.2348657441347,2,10.7,12.8,62.0,WE10
0.18,59.97888184,2.426879883,10.37811385,1.912646532,267.092069,0.702482224,396.3549805,186.3449097,3.6252137119905696,40.066177629275,809.0374016582759,2,10.3,15.0,62.0,WE10
0.18,59.97888184,2.426879883,10.37811385,1.912646532,267.092069,0.702482224,396.3549805,186.3449097,4.369735579014468,37.05861805839288,861.3605404081646,2,10.4,15.3,62.0,WE10
0.14,60.17318726,2.451623917,10.38978047,1.913250685,267.0030594,0.69487381,379.9316406,186.4159546,3.6495835866879824,35.0423443739246,845.0501235551452,2,10.6,15.0,62.0,WE10
0.18,60.38623047,2.433765411,10.41305014,1.913653612,266.2258778,0.722732544,354.3505859,186.3048706,3.656047990483415,38.36698315229808,786.5224895674539,2,10.3,16.8,62.0,WE10
0.18,60.38623047,2.433765411,10.41305014,1.913653612,266.2258778,0.722732544,354.3505859,186.3048706,4.040048321349696,34.4129014926315,673.171542910426,2,10.1,15.7,62.0,WE10
0.15,60.38623047,2.433765411,10.41305014,1.913653612,266.2258778,0.722732544,354.3505859,186.3048706,3.3047604482579724,40.06003410641159,747.6455684993902,2,10.0,16.8,62.0,WE10
0.15,60.44421387,2.415557861,10.39928543,1.913653612,266.3637157,0.6920681,370.168457,186.2774048,4.403827665928426,38.25644807782052,806.8200899738363,2,9.9,16.2,62.0,WE10
0.18,60.21456909,2.380002975,10.37989404,1.91405642,265.2849185,0.672266006,378.4936523,186.2719116,4.377585817725606,40.520036007002425,795.6375643406054,2,10.1,17.3,62.0,WE10
0.18,60.26470947,2.438575745,10.38428095,1.911840796,266.4267854,0.713218689,363.8867188,186.0875854,4.00322701446976,38.53932917252501,841.2882791020119,2,10.0,16.9,62.0,WE10
0.15,60.26470947,2.438575745,10.38428095,1.911840796,266.4267854,0.713218689,363.8867188,186.0875854,3.3622965236749742,37.8246011715347,909.6825362922198,2,10.1,15.1,62.0,WE10
0.15,60.26470947,2.438575745,10.38428095,1.911840796,266.4267854,0.713218689,363.8867188,186.0875854,4.188267573834696,35.331647383810875,829.5118794609062,2,9.8,15.8,62.0,WE10
0.18,60.35038757,2.416389465,10.41018912,1.913653612,266.5330883,0.707853317,335.6567383,186.2398071,4.378244839496779,39.41681820633428,880.8789521262217,2,10.3,16.4,62.0,WE10
0.18,60.33680725,2.406177521,10.43463499,1.910430908,266.5966667,0.707714081,365.5517578,186.3030396,3.9956620556184297,39.68145359339588,885.1222807699594,2,10.0,16.3,62.0,WE10
0.15,60.33680725,2.406177521,10.43463499,1.910430908,266.5966667,0.707714081,365.5517578,186.3030396,4.039721094500267,37.69522966437739,788.4737888325498,2,9.9,19.1,62.0,WE10
0.15,60.33680725,2.406177521,10.43463499,1.910430908,266.5966667,0.707714081,365.5517578,186.3030396,4.249092137917207,35.87911922701564,883.3357239860001,2,10.0,16.0,62.0,WE10
0.18,60.33790588,2.480041504,10.44312269,1.91405642,265.2691511,0.679731369,348.5229492,186.1449585,4.45,38.48715742649969,841.41965622347,2,10.0,19.4,62.0,WE10
0.18,60.33790588,2.480041504,10.44312269,1.91405642,265.2691511,0.679731369,348.5229492,186.1449585,3.546628197329045,34.588144697559535,786.0988500625093,2,10.2,19.0,62.0,WE10
0.15,60.33790588,2.480041504,10.44312269,1.91405642,265.2691511,0.679731369,348.5229492,186.1449585,3.737643371835252,41.7088862689707,889.4461105112033,2,10.0,14.5,61.5,WE10
0.15,60.33790588,2.480041504,10.44312269,1.91405642,265.2691511,0.679731369,348.5229492,186.1449585,3.661010733359008,37.81351738891819,861.2874428326909,2,10.0,15.7,61.5,WE10
0.18,60.33074951,2.438203812,10.44226439,1.9150635,265.4364892,0.690116882,349.5825195,185.9130249,3.7707552867125056,38.15639622931101,825.6700119245354,2,9.8,17.2,62.0,WE10
0.15,60.33074951,2.438203812,10.44226439,1.9150635,265.4364892,0.690116882,349.5825195,185.9130249,4.45,35.74446452384196,849.6181049634223,2,9.9,16.4,62.0,WE10
0.18,60.32368469,2.400030136,10.26141582,1.913653612,269.5578911,0.687679291,369.0332031,185.937561,3.978349276364969,40.84079242694007,830.9531503514914,2,9.8,19.2,62.0,WE10
0.15,60.20664978,2.43854332,10.15508106,1.915869117,257.0365199,0.708686829,389.8461914,186.5462036,4.192189536724153,37.96447493787474,732.3554139268681,2,9.9,15.0,62.0,WE10
0.15,60.16046143,2.392759323,10.14443168,1.917077661,256.187622,0.723709106,397.4145508,186.6530762,4.303533371946249,34.6541451532635,730.2994253650161,2,10.6,15.8,61.9,WE10
0.18,60.16046143,2.392759323,10.14443168,1.917077661,256.187622,0.723709106,397.4145508,186.6530762,3.727215908941572,38.38588400677657,796.8071929061175,2,10.1,17.5,62.0,WE10
0.18,60.16046143,2.392759323,10.14443168,1.917077661,256.187622,0.723709106,397.4145508,186.6530762,3.764971975375507,39.61009678036474,768.9624986944266,2,10.1,16.5,62.0,WE10
0.18,59.51644897,2.457162857,10.20282838,1.917480469,258.1804212,0.693611145,397.6416016,187.1698608,4.174593588167798,39.3793763741018,809.4115135217633,2,9.7,19.4,62.0,WE10
0.15,59.51644897,2.457162857,10.20282838,1.917480469,258.1804212,0.693611145,397.6416016,187.1698608,3.950594852420799,38.32770728428592,759.0619241783884,2,9.9,16.8,61.9,WE10
0.15,60.42642212,2.48307991,10.19036703,1.916271925,257.454611,0.711215973,381.8237305,187.1557617,4.349397287599311,35.238633514539934,882.9123064156154,2,10.3,13.7,61.6,WE10
